"ORGANIZATION_ID","ORGANIZATION_NAME","ORG_ID","DEPLOYMENT_ID","NAME","DESCRIPTION","CATEGORY","CHAR_SET","DATA_CENTER","DEPLOYMENT_DATE","EXPIRATION_DATE","TYPE","FOLDER_ID","FOLDER_NAME","MESSAGE_ID","MESSAGE_NAME","EMAIL_SETTINGS_ID","HTML_CONTENT_ID","MOBILE_CONTENT_ID","SUBJECT_CONTENT_ID","SUBJECT","TEXT_CONTENT_ID","WORKFLOW_DEP_ID","WORKFLOW_DEP_INST_ID","IS_WINNER","LIST_COUNT","LIMIT_EMAILDELIVERY_RATE","EMAIL_DELIVERY_RATE","DELIVERY_STATUS","CREATED_BY","CREATED_DATE","MODIFIED_BY","MODIFIED_DATE","AGGREGATION_VERSION","CHANNEL_TYPE","IS_ABSPLIT_CONFIGURED","IS_EXPEDITED_DELIVERY","VISUAL_HTML_CONTENT_ID","ORG_ID_1","MESSAGE_ID_1","DEPLOYMENT_ID_1","LIST_ID","INJECTED_CNT","SMTP_DELIVERED_CNT","SMTP_REPLY_CNT","SMTP_ABUSE_CNT","HTTP_OPTIN_CNT","HTTP_OPTOUT_CNT","HTTP_WEBEVENT_CNT","UNIQUE_CLICKER_CNT","UNIQUE_RESPONDER_CNT","CREATED_BY_1","CREATED_DATE_1","MODIFIED_BY_1","MODIFIED_DATE_1","SMTP_OPTOUT_REPLY_CNT","SMTP_OPTOUT_LIST_CNT","HTTP_OPTOUT_REDIRECT_CNT"
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","0ec8e654-c3a5-411d-a856-96e950abc8f5","ProofEmailMessage","dCorwDN4645228","LEGAL","UTF_8","Irving",14-FEB-13 04.03.18.150000000 PM,,"PROOF","f7f18bb6-c69d-40fe-a34c-572764c8ec33","TestMessageFolder","aea99c17-ecec-44b3-b4f4-f1023c8b8168","ProofEmailMessage","a60c116a-f134-4c21-b5c6-a2e7ec28ed1c","135c63ba-6d22-4c8e-972c-98557d80d860","","c59e79c8-38f4-4fa6-8580-cc0d938b4e2d","UISubject_IZGZjZr7297574","","","",0,0,0,0,"","Anonymous",14-FEB-13 04.03.18.441000000 PM,"Anonymous",14-FEB-13 04.03.18.441000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","aea99c17-ecec-44b3-b4f4-f1023c8b8168","0ec8e654-c3a5-411d-a856-96e950abc8f5","0000000000000000",1,1,0,0,0,0,0,0,0,"SysUser",14-FEB-13 04.01.05.929000000 PM,"SysUser",14-FEB-13 04.01.05.929000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","203cd3a8-b9d3-4d18-acca-33b0156c612a","ProofEmailMessage","dCorwDN4645228","LEGAL","UTF_8","Irving",14-FEB-13 04.02.58.344000000 PM,,"PROOF","f7f18bb6-c69d-40fe-a34c-572764c8ec33","TestMessageFolder","aea99c17-ecec-44b3-b4f4-f1023c8b8168","ProofEmailMessage","a60c116a-f134-4c21-b5c6-a2e7ec28ed1c","a87f1511-8f22-4a50-b1d4-975637520262","","8a467a5e-f93b-46b1-b3d1-3571b9403cb2","UISubject_IZGZjZr7297574","","","",0,0,0,0,"","Anonymous",14-FEB-13 04.02.58.578000000 PM,"Anonymous",14-FEB-13 04.02.58.578000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","aea99c17-ecec-44b3-b4f4-f1023c8b8168","203cd3a8-b9d3-4d18-acca-33b0156c612a","0000000000000000",1,1,0,0,0,0,0,0,0,"SysUser",14-FEB-13 04.01.05.929000000 PM,"SysUser",14-FEB-13 04.01.05.929000000 PM,0,0,0
"b777a9a1-aed0-49cd-8b0a-258ab8164d9d","ChildReportTest_london","b777a9a1-aed0-49cd-8b0a-258ab8164d9d","64108ef0-c992-499c-b204-0336b1e32779","MessageContentTesting2142013","","WEB_BEHAVIOR","UTF_8","Irving",14-FEB-13 07.50.13.950000000 PM,,"RTM","844d25e8-5a0f-4f99-8935-7784064a00bd","Drillupfolder","d2a91cde-02c6-45f1-b28c-8d68097d38a8","MessageContentTesting2142013","ac4b79b2-1f43-4d12-9444-15522c289e4b","3ae8f2fa-eec6-4f0d-8840-ae8ee6136539","","eccfc6bb-349f-42cc-bbd6-ea8f27d4694c","MessageContentTesting","","","",0,0,0,0,"","Anonymous",14-FEB-13 07.50.14.214000000 PM,"Anonymous",14-FEB-13 07.50.14.214000000 PM,"","",0,0,"","b777a9a1-aed0-49cd-8b0a-258ab8164d9d","d2a91cde-02c6-45f1-b28c-8d68097d38a8","64108ef0-c992-499c-b204-0336b1e32779","0000000000000000",1,1,0,0,0,0,0,0,1,"SysUser",14-FEB-13 07.47.06.188000000 PM,"SysUser",14-FEB-13 07.49.06.000000000 PM,0,0,0
"fcaaf0fe-2170-49f7-a881-e5f7720616bb","AbhilashBU","fcaaf0fe-2170-49f7-a881-e5f7720616bb","d74bba1a-72e8-4f42-a41c-2f3d9d16b137","MyEmail","","MARKETING","UTF_8","Irving",15-FEB-13 04.30.43.828000000 PM,,"PROOF","99373c09-1ce3-432e-802a-fe0daea932e3","Message","aa081ac5-f8a3-40ca-9990-9919a9aee8fd","MyEmail","f3462ea0-e4e8-468b-868d-a3983c294079","550f46ae-183b-40f6-a72b-638f48188ce3","","2057f9db-650a-4006-b7f6-6e504b789a8d","test","","","",0,0,0,0,"","Anonymous",15-FEB-13 04.30.54.596000000 PM,"Anonymous",15-FEB-13 04.30.54.597000000 PM,"","",0,0,"","fcaaf0fe-2170-49f7-a881-e5f7720616bb","aa081ac5-f8a3-40ca-9990-9919a9aee8fd","d74bba1a-72e8-4f42-a41c-2f3d9d16b137","0000000000000000",1,1,0,0,0,0,0,0,1,"SysUser",15-FEB-13 04.27.07.536000000 PM,"SysUser",15-FEB-13 04.28.07.000000000 PM,0,0,0
"5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","PadmaReportTest","5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","529e1fde-ca8d-4ec8-a749-be181076f533","Bugsverificationinthestage","","BIRTHDAY_ANNIVERSARY","UTF_8","Irving",18-FEB-13 02.00.00.000000000 PM,18-FEB-13 02.30.00.000000000 PM,"RTM","de588f0c-ad38-4963-acd0-1bd3b30e5476","Folder2152013","a398cdd7-5f02-44e5-8fcd-e870e10fa7f6","Bugsverificationinthestage","11a38562-24e3-4820-91d1-f91ef02b6863","649b63dc-6811-4eb1-a76a-be422614f5e7","fe5f33ca-9a35-4c7e-bf1b-a44981786eed","7096799c-94ff-43eb-9fe3-4ccce9fa6d16","Bugsverificationinthestage","9a3e5756-befe-4eca-a1bc-15be25b30214","","",0,0,0,0,"","Anonymous",18-FEB-13 02.18.49.218000000 PM,"Anonymous",18-FEB-13 02.18.49.218000000 PM,"","",0,0,"","5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","a398cdd7-5f02-44e5-8fcd-e870e10fa7f6","529e1fde-ca8d-4ec8-a749-be181076f533","0000000000000000",1,1,0,0,0,0,0,1,1,"SysUser",18-FEB-13 02.16.05.291000000 PM,"SysUser",18-FEB-13 02.16.05.291000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","b173fab6-9e40-43e6-a1d7-6865cac61fc9","DE2527","","OTHER","UTF_8","Irving",15-FEB-13 10.48.10.399000000 PM,,"PROOF","ab6a4fce-a3b8-471f-8e41-9c0686c03ea9","CreateNew","0d787ed0-0461-446a-938a-a5d2bdea1415","DE2527","2be94e6f-e31c-40af-81a2-f7c1ca7cb33a","84e35e0c-ca56-490f-aed1-20cff6c19c8a","","b78796e4-5587-475d-a0e2-2894c5b9ce60","Hi John","","","",0,0,0,0,"","Anonymous",15-FEB-13 10.48.20.879000000 PM,"Anonymous",15-FEB-13 10.48.20.879000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","0d787ed0-0461-446a-938a-a5d2bdea1415","b173fab6-9e40-43e6-a1d7-6865cac61fc9","0000000000000000",1,1,0,0,0,0,0,1,1,"SysUser",15-FEB-13 10.45.07.000000000 PM,"SysUser",15-FEB-13 10.45.07.000000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","0bacc436-4bd3-4d29-bcfd-83a9b04ce76c","ghhj","hkj","MARKETING","UTF_8","Irving",15-FEB-13 01.45.00.000000000 AM,16-FEB-13 11.30.00.000000000 PM,"RTM","81e81306-59af-4e57-bb9c-9d10b260af2a","Destination","79b8f149-1719-4e7e-9561-a6e40692a3c3","ghhj","0b25d531-6cd5-4225-8fc9-267bf0887162","5aec3146-3dfa-4f31-a0da-d780a8ed348d","","8fbebcff-58cd-4961-8126-0be56dc6605a","hjklh","","","",0,0,0,0,"","Anonymous",16-FEB-13 01.57.17.885000000 AM,"Anonymous",16-FEB-13 01.57.17.885000000 AM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","79b8f149-1719-4e7e-9561-a6e40692a3c3","0bacc436-4bd3-4d29-bcfd-83a9b04ce76c","0000000000000000",1,1,0,0,0,0,0,0,1,"SysUser",16-FEB-13 01.55.06.000000000 AM,"SysUser",26-FEB-13 03.16.06.563000000 PM,0,0,0
"5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","PadmaReportTest","5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","3b0906be-b064-41a0-a50a-7e66bbf713e9","Neweployment2/15/2013","","WEB_BEHAVIOR","UTF_8","Irving",15-FEB-13 10.02.06.525000000 PM,,"RTM","de588f0c-ad38-4963-acd0-1bd3b30e5476","Folder2152013","7deb6268-9e04-495b-86b0-9787bbaea7f0","Neweployment2/15/2013","11a38562-24e3-4820-91d1-f91ef02b6863","","","5580a080-b982-43bc-b422-6cbc2e0eaec2","Testingdeployment","e122c83e-7609-4c0a-8fd0-47b356f89795","","",0,0,0,0,"","Anonymous",15-FEB-13 10.02.08.745000000 PM,"Anonymous",15-FEB-13 10.02.08.745000000 PM,"","",0,0,"","5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","7deb6268-9e04-495b-86b0-9787bbaea7f0","3b0906be-b064-41a0-a50a-7e66bbf713e9","0000000000000000",2,2,0,0,0,0,0,0,0,"SysUser",15-FEB-13 09.59.07.000000000 PM,"SysUser",18-FEB-13 04.56.05.587000000 PM,0,0,0
"5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","PadmaReportTest","5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","99dd4bc3-8963-4bb9-94a3-d90a0b80357e","Newmessage2182013","","WEB_BEHAVIOR","UTF_8","Irving",18-FEB-13 06.00.00.000000000 PM,18-FEB-13 07.45.00.000000000 PM,"RTM","f0ed59a7-8671-4b5c-8afd-9559c1c5cdf4","Folder2182013","b3481a4d-7504-44c0-be4a-63be8ff4c5f8","Newmessage2182013","11a38562-24e3-4820-91d1-f91ef02b6863","","","517bf0ca-98a9-4329-a403-17dbeb8f1d00","Newmessage2182013","e1a23226-aa5b-4231-a41d-b9f01cb0d79f","","",0,0,0,0,"","Anonymous",18-FEB-13 06.19.34.985000000 PM,"Anonymous",18-FEB-13 07.45.11.934000000 PM,"","",0,0,"","5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","b3481a4d-7504-44c0-be4a-63be8ff4c5f8","99dd4bc3-8963-4bb9-94a3-d90a0b80357e","0000000000000000",3,3,0,0,0,0,0,0,0,"SysUser",18-FEB-13 06.16.06.065000000 PM,"SysUser",18-FEB-13 06.40.06.000000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","dff828c4-6431-44ed-ad06-aae618d7d12f","ProofEmailMessage","dCorwDN4645228","LEGAL","UTF_8","Irving",18-FEB-13 06.42.04.169000000 PM,,"PROOF","f7f18bb6-c69d-40fe-a34c-572764c8ec33","TestMessageFolder","aea99c17-ecec-44b3-b4f4-f1023c8b8168","ProofEmailMessage","a60c116a-f134-4c21-b5c6-a2e7ec28ed1c","5e8a7681-535f-4597-8f1b-d3a4f58830e3","","45c99323-8609-45c3-8d30-ded78c19724a","UISubject_IZGZjZr7297574","","","",0,0,0,0,"","Anonymous",18-FEB-13 06.42.04.489000000 PM,"Anonymous",18-FEB-13 06.42.04.489000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","aea99c17-ecec-44b3-b4f4-f1023c8b8168","dff828c4-6431-44ed-ad06-aae618d7d12f","0000000000000000",1,1,0,0,0,0,0,0,0,"SysUser",18-FEB-13 06.38.06.000000000 PM,"SysUser",18-FEB-13 06.38.06.000000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","e8518bf3-9534-47db-a0d5-77503c64a9cd","Message27323","","SHIPPING_CONFIRMATION","UTF_8","Irving",18-FEB-13 08.00.00.000000000 AM,,"RTM","f186099b-6273-4380-ac49-a0246254e929","Folder123","5e944e89-97da-46de-823d-279d3ce06a07","Message27323","8ac23cda-425c-4eb0-8520-1d941ba040ad","80dc3b7a-cf86-4156-8fc8-3bf9fce48307","","db199e33-72e2-4c7d-946c-69da51e6a614","dethdelfd","","","",0,0,0,0,"","Anonymous",18-FEB-13 07.09.01.551000000 PM,"Anonymous",20-FEB-13 08.57.50.744000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","5e944e89-97da-46de-823d-279d3ce06a07","e8518bf3-9534-47db-a0d5-77503c64a9cd","0000000000000000",1,1,0,0,0,0,0,0,0,"SysUser",18-FEB-13 07.05.05.583000000 PM,"SysUser",18-FEB-13 07.05.05.583000000 PM,0,0,0
"b777a9a1-aed0-49cd-8b0a-258ab8164d9d","ChildReportTest_london","b777a9a1-aed0-49cd-8b0a-258ab8164d9d","9d45d369-efa2-4dfd-9acb-580824d8e725","ChildMes2/18/2013","","WEB_BEHAVIOR","UTF_8","Irving",18-FEB-13 03.00.00.000000000 PM,18-FEB-13 03.15.00.000000000 PM,"RTM","844d25e8-5a0f-4f99-8935-7784064a00bd","Drillupfolder","f3133da2-74f3-49eb-a55f-692f5956523c","ChildMes2/18/2013","ac4b79b2-1f43-4d12-9444-15522c289e4b","","","3acd21bd-a2e0-4d28-a4b6-328e71f23ac7","ChildMes2/18/2013","38c323a6-6f97-462c-95fc-1055c8318dde","","",0,0,0,0,"","Anonymous",18-FEB-13 02.43.43.524000000 PM,"Anonymous",18-FEB-13 05.20.59.612000000 PM,"","",0,0,"","b777a9a1-aed0-49cd-8b0a-258ab8164d9d","f3133da2-74f3-49eb-a55f-692f5956523c","9d45d369-efa2-4dfd-9acb-580824d8e725","0000000000000000",1,1,0,0,0,0,0,0,0,"SysUser",18-FEB-13 03.03.06.000000000 PM,"SysUser",18-FEB-13 03.03.06.000000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","9a6fb918-457a-42b9-8a4a-c045072d9706","DE2527","","OTHER","UTF_8","Irving",18-FEB-13 07.34.40.577000000 PM,,"PROOF","ab6a4fce-a3b8-471f-8e41-9c0686c03ea9","CreateNew","0d787ed0-0461-446a-938a-a5d2bdea1415","DE2527","2be94e6f-e31c-40af-81a2-f7c1ca7cb33a","2ca45cf8-a7a6-43ed-93d7-01586e837b93","","f39b4b96-9f36-4816-823f-fd0ea853afa1","Hi John","","","",0,0,0,0,"","Anonymous",18-FEB-13 07.34.50.953000000 PM,"Anonymous",18-FEB-13 07.34.50.953000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","0d787ed0-0461-446a-938a-a5d2bdea1415","9a6fb918-457a-42b9-8a4a-c045072d9706","0000000000000000",2,1,0,0,0,0,0,1,1,"SysUser",18-FEB-13 07.31.07.000000000 PM,"SysUser",18-FEB-13 07.32.06.000000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","11ecdb57-a1e9-40fe-aa4b-837f7c11c476","Link1","adsfds","LEGAL","UTF_8","Irving",18-FEB-13 07.57.35.782000000 PM,,"RTM","81e81306-59af-4e57-bb9c-9d10b260af2a","Destination","bb6085c1-9d7f-4721-a88a-e156a649cc67","Link1","a60c116a-f134-4c21-b5c6-a2e7ec28ed1c","cbf41346-9a99-4280-8581-a9b7f2b82a89","","c467f61d-fe41-4789-9839-899557fcaa3b","adf","","","",0,0,0,0,"","Anonymous",18-FEB-13 07.57.45.804000000 PM,"Anonymous",18-FEB-13 07.57.45.805000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","bb6085c1-9d7f-4721-a88a-e156a649cc67","11ecdb57-a1e9-40fe-aa4b-837f7c11c476","0000000000000000",1,1,0,0,0,0,0,0,0,"SysUser",18-FEB-13 07.54.05.902000000 PM,"SysUser",18-FEB-13 07.54.05.902000000 PM,0,0,0
"5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","PadmaReportTest","5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","06930292-32b3-4e5b-be95-e70010064c26","Bugsverificationinthestage","","BIRTHDAY_ANNIVERSARY","UTF_8","Irving",18-FEB-13 04.16.02.516000000 PM,,"RTM","de588f0c-ad38-4963-acd0-1bd3b30e5476","Folder2152013","a398cdd7-5f02-44e5-8fcd-e870e10fa7f6","Bugsverificationinthestage","11a38562-24e3-4820-91d1-f91ef02b6863","1e94c7ef-a890-4e48-8cb4-c1e38059cacd","c56a5e73-b427-4d4f-b77c-5144da93ea07","0d3e48d5-333d-4f11-9e6f-27185af29910","Bugsverificationinthestage","06f465c7-1820-4f9d-8fc9-1875e0b50435","","",0,0,0,0,"","Anonymous",18-FEB-13 04.16.32.632000000 PM,"Anonymous",18-FEB-13 04.16.32.632000000 PM,"","",0,0,"","5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","a398cdd7-5f02-44e5-8fcd-e870e10fa7f6","06930292-32b3-4e5b-be95-e70010064c26","0000000000000000",10,10,0,0,0,0,0,2,2,"SysUser",18-FEB-13 04.13.05.043000000 PM,"SysUser",12-MAR-13 06.44.10.096000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","c777c8bb-0bd5-445f-b338-83e0c50797c7","dep_test","","NEWSLETTER","UTF_8","Irving",17-FEB-13 07.15.00.000000000 PM,17-FEB-13 07.45.00.000000000 PM,"RTM","81e81306-59af-4e57-bb9c-9d10b260af2a","Destination","2ceceb89-eac9-43a8-b687-e5cca58dd09d","dep_test","a60c116a-f134-4c21-b5c6-a2e7ec28ed1c","49fdc21b-00dc-48b2-9e56-ce5a219e9624","","5bb2d692-4818-41d2-9c1d-df56e887e11a","hhljlkjl","","","",0,0,0,0,"","Anonymous",18-FEB-13 04.53.16.074000000 PM,"Anonymous",18-FEB-13 04.57.57.968000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","2ceceb89-eac9-43a8-b687-e5cca58dd09d","c777c8bb-0bd5-445f-b338-83e0c50797c7","0000000000000000",1,1,0,0,0,0,0,0,1,"SysUser",18-FEB-13 04.51.05.069000000 PM,"SysUser",18-FEB-13 05.04.06.345000000 PM,0,0,0
"b777a9a1-aed0-49cd-8b0a-258ab8164d9d","ChildReportTest_london","b777a9a1-aed0-49cd-8b0a-258ab8164d9d","3da56df5-0c7b-4cc2-85e2-317e916251e0","ChildMes2/18/2013","","WEB_BEHAVIOR","UTF_8","Irving",18-FEB-13 05.01.50.790000000 PM,,"RTM","844d25e8-5a0f-4f99-8935-7784064a00bd","Drillupfolder","f3133da2-74f3-49eb-a55f-692f5956523c","ChildMes2/18/2013","ac4b79b2-1f43-4d12-9444-15522c289e4b","","","dc496d1a-b435-4359-8e0c-af65aaa4547b","ChildMes2/18/2013","e90ec43f-d54d-434d-81ad-58deeaad2522","","",0,0,0,0,"","Anonymous",18-FEB-13 05.01.50.974000000 PM,"Anonymous",18-FEB-13 05.01.50.974000000 PM,"","",0,0,"","b777a9a1-aed0-49cd-8b0a-258ab8164d9d","f3133da2-74f3-49eb-a55f-692f5956523c","3da56df5-0c7b-4cc2-85e2-317e916251e0","0000000000000000",6,6,0,0,0,0,0,0,0,"SysUser",18-FEB-13 04.58.05.743000000 PM,"SysUser",19-FEB-13 07.40.06.000000000 PM,0,0,0
"fcaaf0fe-2170-49f7-a881-e5f7720616bb","AbhilashBU","fcaaf0fe-2170-49f7-a881-e5f7720616bb","840adef2-befe-497b-957e-7f23ecfa25f1","test123","","BIRTHDAY_ANNIVERSARY","UTF_8","Irving",18-FEB-13 10.57.42.711000000 PM,,"PROOF","99373c09-1ce3-432e-802a-fe0daea932e3","Message","17e2d2a4-ac3b-447f-8b1b-83f5c1f383d7","test123","f3462ea0-e4e8-468b-868d-a3983c294079","41f391ea-f5ef-44cc-9e39-11f62247d25b","","fcd55713-7447-4db7-8a31-93d620065d4d","test","","","",0,0,0,0,"","Anonymous",18-FEB-13 10.57.43.109000000 PM,"Anonymous",18-FEB-13 10.57.43.109000000 PM,"","",0,0,"","fcaaf0fe-2170-49f7-a881-e5f7720616bb","17e2d2a4-ac3b-447f-8b1b-83f5c1f383d7","840adef2-befe-497b-957e-7f23ecfa25f1","0000000000000000",1,0,0,0,0,0,0,0,0,"SysUser",18-FEB-13 10.54.06.000000000 PM,"SysUser",18-FEB-13 10.54.06.000000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","f63d0c4a-7db2-495e-871f-a640ebc308c5","ProofEmailMessage","dCorwDN4645228","LEGAL","UTF_8","Irving",18-FEB-13 09.29.31.095000000 PM,,"PROOF","f7f18bb6-c69d-40fe-a34c-572764c8ec33","TestMessageFolder","aea99c17-ecec-44b3-b4f4-f1023c8b8168","ProofEmailMessage","a60c116a-f134-4c21-b5c6-a2e7ec28ed1c","fc5aed82-8faf-44bb-8ecd-38b04b4ed062","","3c9e61e5-be40-4805-ba21-219dcd883515","UISubject_IZGZjZr7297574","","","",0,0,0,0,"","Anonymous",18-FEB-13 09.29.31.400000000 PM,"Anonymous",18-FEB-13 09.29.31.400000000 PM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","aea99c17-ecec-44b3-b4f4-f1023c8b8168","f63d0c4a-7db2-495e-871f-a640ebc308c5","0000000000000000",1,1,0,0,0,0,0,0,0,"SysUser",18-FEB-13 09.25.05.832000000 PM,"SysUser",18-FEB-13 09.25.05.832000000 PM,0,0,0
"56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","AutomationUI","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","468b883d-c793-46fe-92f7-7733b18e00b7","test123456","","BIRTHDAY_ANNIVERSARY","UTF_8","Irving",19-FEB-13 12.47.38.390000000 AM,,"PROOF","81e81306-59af-4e57-bb9c-9d10b260af2a","Destination","a3f06837-d3c5-4a2f-8525-7bcf360c4380","test123456","8ac23cda-425c-4eb0-8520-1d941ba040ad","d9ac8d54-9b4a-4102-91fb-0d815d56430d","","8781e105-0893-4060-93c5-1745a05a208a","test","","","",0,0,0,0,"","Anonymous",19-FEB-13 12.47.48.390000000 AM,"Anonymous",19-FEB-13 12.47.48.390000000 AM,"","",0,0,"","56917dc0-6cf3-4dfe-9e42-f39bd2ed1468","a3f06837-d3c5-4a2f-8525-7bcf360c4380","468b883d-c793-46fe-92f7-7733b18e00b7","0000000000000000",1,1,0,0,0,0,0,0,0,"SysUser",19-FEB-13 12.44.07.114000000 AM,"SysUser",19-FEB-13 12.44.07.114000000 AM,0,0,0
"8156f07d-e03b-46d1-bce7-f06bfc71cb1c","LeenaBUNew_Rename","8156f07d-e03b-46d1-bce7-f06bfc71cb1c","3458468e-3b7d-46d7-8b95-d577850d986e","leena_padma_test_text_snippet","leena_padma_test_text_snippet comments","BIRTHDAY_ANNIVERSARY","UTF_8","Irving",18-FEB-13 12.00.00.000000000 AM,20-FEB-13 12.15.00.000000000 AM,"RTM","49e50e26-eeed-4fb3-9907-e00adb6c115b","LeenaBU1_1_fol","8836dd14-70c2-49c1-883e-25d2255e682e","leena_padma_test_text_snippet","d4b76701-beab-4bc4-a3a2-2325038b2637","","","7f9190d2-a13e-437a-9b53-b02ac2741861","leena_padma_test_text_snippet subject","aa7c31d1-f679-48b5-b730-7e34870a244c","","",0,0,0,0,"","Anonymous",19-FEB-13 02.41.34.362000000 PM,"Anonymous",19-FEB-13 02.41.34.362000000 PM,"","",0,0,"","905bd65e-74b1-4387-9cb0-db269275bc3b","8836dd14-70c2-49c1-883e-25d2255e682e","3458468e-3b7d-46d7-8b95-d577850d986e","0000000000000000",1,1,0,0,0,0,0,1,1,"SysUser",19-FEB-13 02.38.05.047000000 PM,"SysUser",19-FEB-13 02.39.05.131000000 PM,0,0,0
"8156f07d-e03b-46d1-bce7-f06bfc71cb1c","LeenaBUNew_Rename","8156f07d-e03b-46d1-bce7-f06bfc71cb1c","3458468e-3b7d-46d7-8b95-d577850d986e","leena_padma_test_text_snippet","leena_padma_test_text_snippet comments","BIRTHDAY_ANNIVERSARY","UTF_8","Irving",18-FEB-13 12.00.00.000000000 AM,20-FEB-13 12.15.00.000000000 AM,"RTM","49e50e26-eeed-4fb3-9907-e00adb6c115b","LeenaBU1_1_fol","8836dd14-70c2-49c1-883e-25d2255e682e","leena_padma_test_text_snippet","d4b76701-beab-4bc4-a3a2-2325038b2637","","","7f9190d2-a13e-437a-9b53-b02ac2741861","leena_padma_test_text_snippet subject","aa7c31d1-f679-48b5-b730-7e34870a244c","","",0,0,0,0,"","Anonymous",19-FEB-13 02.41.34.362000000 PM,"Anonymous",19-FEB-13 02.41.34.362000000 PM,"","",0,0,"","LEENA65e-74b1-4387-9cb0-db269275bc3b","8836dd14-70c2-49c1-883e-25d2255e682e","3458468e-3b7d-46d7-8b95-d577850d986e","0000000000000000",0,0,0,0,0,0,0,1,1,"SysUser",19-FEB-13 02.43.05.103000000 PM,"SysUser",19-FEB-13 02.43.05.103000000 PM,0,0,0
"5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","PadmaReportTest","5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","a61407d3-332d-4d90-9c7e-fd163b658457","Newmessage2/19/2013","","WELCOME","UTF_8","Irving",19-FEB-13 05.30.00.000000000 PM,19-FEB-13 05.45.00.000000000 PM,"RTM","de20807b-7585-4603-871a-db0f3286e531","Folder2192013","44a0f5f1-20e8-4bed-bebd-0cf80757c90e","Newmessage2/19/2013","11a38562-24e3-4820-91d1-f91ef02b6863","43841acb-b941-49fa-a443-b09574e306c5","","49c36d57-dee6-4ad4-aac6-b54d5f0c6262","Newmessage2/19/2013","","","",0,0,0,0,"","Anonymous",19-FEB-13 05.37.38.199000000 PM,"Anonymous",19-FEB-13 05.41.04.850000000 PM,"","",0,0,"","5c908405-ba0c-4f68-a7e5-d0bfdeacc6f4","44a0f5f1-20e8-4bed-bebd-0cf80757c90e","a61407d3-332d-4d90-9c7e-fd163b658457","0000000000000000",2,2,0,0,0,0,0,0,0,"SysUser",19-FEB-13 05.34.06.000000000 PM,"SysUser",19-FEB-13 05.34.06.000000000 PM,0,0,0
